#number,value,params_x0,params_x1,params_x10,params_x11,params_x2,params_x3,params_x4,params_x5,params_x6,params_x7,params_x8,params_x9
258,3.207551e+01,1.643462e-01,9.617977e-01,-5.523125e-01,3.986911e-01,-5.115986e-01,-3.395598e-01,1.432283e-01,-9.210580e-01,-1.628788e-01,-8.471504e-01,-5.820124e-02,4.015601e-01
259,2.620984e+01,2.209490e-01,9.061393e-01,-5.073725e-01,2.513203e-01,-4.219269e-01,-2.643385e-01,8.739577e-02,-9.460596e-01,-3.073873e-02,-7.672627e-01,-1.521615e-01,1.887421e-01
260,3.222286e+01,3.067488e-01,9.600147e-01,-5.733564e-01,3.284633e-01,-4.657952e-01,-2.953866e-01,2.402544e-01,-8.929003e-01,-8.035757e-02,-8.091447e-01,-6.118430e-02,3.446387e-01
261,2.604073e+01,1.231442e-01,9.262695e-01,-6.415394e-01,4.291976e-01,-3.596489e-01,-1.667054e-01,1.262513e-01,-9.711320e-01,1.902946e-02,-7.026900e-01,-1.047455e-01,2.819603e-01
262,3.235480e+01,1.650954e-01,9.981806e-01,-4.747700e-01,3.773193e-01,-5.103364e-01,-2.552900e-01,2.042894e-01,-9.442860e-01,-3.036359e-02,-7.755694e-01,2.329788e-02,3.044967e-01
263,2.266502e+01,2.591331e-01,8.759819e-01,-6.776780e-01,2.958637e-01,-3.870300e-01,-2.204372e-01,2.445839e-01,-8.925440e-01,-1.173840e-01,-8.508799e-01,-3.404880e-02,2.509649e-01
264,1.334171e+01,3.563983e-01,9.238926e-01,2.523753e-01,4.281595e-01,-4.403947e-01,-1.065994e-01,1.665262e-01,-9.927948e-01,1.114240e-01,-7.231110e-01,3.898649e-02,4.082542e-01
265,2.247278e+01,1.848585e-01,9.601785e-01,-5.195066e-01,3.801507e-01,-4.893842e-01,-1.132172e-01,2.072960e-01,-8.488153e-01,-1.734194e-01,-9.328634e-01,1.234645e-01,3.459654e-01
266,2.140924e+01,1.257453e-01,-7.920552e-01,-5.944497e-01,3.478949e-01,-5.300762e-01,-4.147771e-02,8.464588e-02,-9.369309e-01,-9.151063e-02,-6.386471e-01,6.857376e-03,3.218114e-01
267,3.270962e+01,9.244954e-02,8.558225e-01,-5.616284e-01,4.620790e-01,-4.568358e-01,-1.603996e-01,2.699679e-01,-9.014115e-01,-4.367307e-02,-8.068831e-01,6.817469e-02,2.102522e-01
268,1.475349e+01,8.640267e-02,8.595911e-01,9.894004e-01,4.643652e-01,-3.830836e-01,-3.286127e-01,2.707584e-01,-9.396619e-01,-4.813269e-03,-8.407203e-01,6.761777e-02,2.223083e-01
269,3.227339e+01,1.414545e-01,8.578392e-01,-5.430453e-01,4.517100e-01,-4.334880e-01,-2.112857e-01,2.625692e-01,-9.988765e-01,1.687668e-01,-8.839072e-01,1.081544e-01,1.488386e-01
270,3.248414e+01,9.062683e-02,8.953594e-01,-4.755266e-01,4.208928e-01,-3.141417e-01,-1.771887e-01,2.136733e-01,-8.404793e-01,6.263670e-02,-8.118410e-01,-2.400068e-01,2.866623e-01
271,3.238770e+01,9.186982e-02,8.033149e-01,-4.696531e-01,4.912214e-01,-4.554066e-01,-7.591374e-02,2.250298e-01,-8.254868e-01,-9.498339e-01,-8.093275e-01,-3.662325e-01,2.366640e-01
272,3.247578e+01,2.122804e-01,8.853799e-01,-4.782021e-01,4.315356e-01,-3.237484e-01,-3.880659e-02,2.807852e-01,-8.513625e-01,-1.359184e-01,-7.767003e-01,-2.216203e-01,4.082696e-01
273,3.160003e+01,2.102970e-01,-3.715529e-01,-4.414028e-01,4.213939e-01,-3.189988e-01,-3.763324e-01,2.817908e-01,-8.416281e-01,-1.413218e-01,-8.075072e-01,-2.220010e-01,4.159618e-01
274,3.126818e+01,8.131920e-02,8.789724e-01,-4.975315e-01,3.931304e-01,-3.312319e-01,-4.384845e-02,-2.992619e-01,-9.159428e-01,-4.124276e-02,-7.516865e-01,-2.398082e-01,3.855339e-01
275,3.194133e+01,1.631311e-01,8.263018e-01,-4.640372e-01,4.399919e-01,-4.157973e-01,-2.258731e-01,2.175945e-01,-9.611724e-01,-1.757487e-01,-6.714000e-01,-3.376319e-01,3.133254e-01
276,2.277944e+01,1.191779e-01,8.886715e-01,-5.330848e-01,4.702861e-01,-4.793506e-01,-8.232769e-02,2.508130e-01,-8.785658e-01,-1.180002e-01,-8.451807e-01,-1.792439e-01,2.670089e-01
277,3.234061e+01,2.275382e-01,8.597289e-01,-4.198339e-01,3.776336e-01,-5.398174e-01,-1.204423e-01,1.765405e-01,-8.017245e-01,-4.515282e-02,-7.781648e-01,-2.690052e-01,3.654577e-01
278,3.203275e+01,1.805872e-01,9.112209e-01,-4.738718e-01,4.149447e-01,-4.528219e-01,-1.749293e-01,3.123288e-01,-9.304836e-01,6.902698e-03,-8.858677e-01,-3.004288e-01,2.134581e-01
279,3.256029e+01,9.466656e-02,8.110114e-01,-5.487455e-01,4.880881e-01,-2.468943e-01,-2.965468e-02,1.996368e-01,-8.517440e-01,-8.938138e-02,-8.186729e-01,1.574343e-01,4.098900e-01
280,2.159201e+01,1.044436e-01,8.374308e-01,5.231899e-01,4.839077e-01,-4.010414e-01,-8.824692e-02,1.814209e-01,-9.964886e-01,-9.134866e-02,-8.239043e-01,1.492146e-01,3.048768e-01
281,3.276394e+01,6.871004e-02,7.904751e-01,-6.080966e-01,3.129193e-01,-4.993254e-01,-1.508967e-01,2.010657e-01,-8.964046e-01,-7.213660e-02,-7.414096e-01,1.691737e-01,3.468493e-01
282,1.949672e+01,6.606250e-02,7.896521e-01,-6.468624e-01,2.832756e-01,-5.418433e-01,4.235535e-01,1.767823e-01,-9.046524e-01,-5.716460e-02,-6.982853e-01,1.885872e-01,3.556938e-01
283,3.203640e+01,1.479756e-01,-7.042074e-01,-6.176715e-01,2.212543e-01,-4.967991e-01,-1.222070e-01,2.430562e-01,-9.526724e-01,-1.693431e-02,-7.328010e-01,1.494838e-01,4.102191e-01
284,2.142000e+01,1.371985e-01,8.080782e-01,-6.912418e-01,3.078387e-01,-4.712671e-01,-2.855013e-01,1.498308e-01,-9.263664e-01,-9.294715e-02,-7.402014e-01,2.100916e-01,3.333377e-01
285,2.369457e+01,6.621695e-02,7.962726e-01,-5.877892e-01,3.417913e-01,-2.539783e-01,-2.548258e-02,2.141451e-01,-8.938778e-01,-5.545972e-02,-6.782729e-01,1.243109e-01,3.679029e-01
286,2.202568e+01,2.327458e-01,9.447407e-01,-5.552034e-01,-7.516225e-01,-5.274234e-01,-7.422759e-02,1.305411e-01,-9.997853e-01,1.936490e-02,-9.703401e-01,1.716571e-01,1.845366e-01
287,2.064706e+01,1.797285e-01,-9.130324e-01,-6.052943e-01,2.591559e-01,-5.223658e-02,-1.575835e-01,2.044946e-01,-9.511660e-01,-1.266497e-01,-6.169158e-01,2.371039e-01,3.233706e-01
288,2.682734e+01,1.171549e-01,8.520855e-01,-5.460722e-01,3.565950e-01,-4.299370e-01,-1.274655e-01,2.521469e-01,-8.847108e-01,-1.607965e-01,-8.951643e-01,-9.953331e-01,4.277976e-01
289,3.113466e+01,4.058648e-02,9.288104e-01,-7.267285e-01,4.861338e-01,-5.537799e-01,-3.710380e-02,1.670737e-01,-9.323247e-01,-9.152403e-02,-7.676404e-01,1.042835e-01,2.495336e-01
290,2.543224e+01,2.515181e-01,7.737433e-01,6.567607e-01,3.796476e-01,-5.027655e-01,-2.343315e-01,3.134990e-02,-9.623087e-01,-3.099790e-02,-8.564941e-01,5.665060e-02,1.051233e-01
291,2.377712e+01,8.243374e-02,8.477826e-01,-6.276162e-01,3.082878e-01,-4.668778e-01,-9.036396e-02,2.816153e-01,-8.628877e-01,-7.234203e-02,-7.950099e-01,-8.479184e-02,3.742290e-01
292,2.616565e+01,1.407470e-01,9.592240e-01,-5.204428e-01,4.568900e-01,-4.295919e-01,-5.781196e-02,1.921234e-01,-9.020572e-01,9.865435e-01,-6.942353e-01,1.765334e-01,2.787979e-01
293,2.271704e+01,1.871057e-01,8.143663e-01,-5.798605e-01,5.014216e-01,-4.989189e-01,-1.952996e-01,-5.425197e-01,-9.584120e-01,-1.912841e-01,-7.558622e-01,2.255597e-01,3.257765e-01
294,3.245663e+01,2.587111e-01,9.094448e-01,-5.511582e-01,3.833903e-01,-5.667837e-01,-1.216373e-01,1.277785e-01,-8.015782e-01,-1.192443e-01,-7.238677e-01,1.393588e-01,3.956432e-01
295,1.395225e+01,1.157408e-01,9.519193e-01,-6.661040e-01,3.241136e-01,-3.809462e-01,-2.247249e-02,2.259527e-01,-9.111008e-01,-3.601580e-02,-6.524087e-01,-4.173596e-02,3.519234e-01
296,3.274765e+01,5.951856e-02,8.710607e-01,-5.145708e-01,4.495677e-01,-5.238984e-01,-1.432903e-01,1.622425e-01,-9.713659e-01,-7.926719e-02,-8.344189e-01,8.971412e-02,2.617976e-02
297,2.689393e+01,4.643202e-02,8.662029e-01,-5.229948e-01,4.047984e-01,-5.306161e-01,-1.503488e-01,1.820541e-01,-3.537190e-01,2.500080e-02,-8.270676e-01,5.653475e-02,1.267149e-02
298,3.162958e+01,3.180514e-01,7.165866e-01,-5.997791e-01,3.505819e-01,-4.666594e-01,-1.979981e-01,2.508156e-01,-9.701102e-01,-2.339126e-03,-9.446998e-01,9.194102e-02,-1.143982e-03
299,1.878748e+01,7.226164e-02,-4.564674e-01,-5.118311e-01,4.304924e-01,-5.576120e-01,6.372219e-01,1.474171e-01,-9.991710e-01,-7.654885e-02,-8.548990e-01,1.352599e-01,3.659424e-02
300,2.510525e+01,1.571039e-01,8.240011e-01,-5.816678e-01,5.171295e-01,-4.951313e-01,-2.434884e-01,3.022608e-01,-8.663881e-01,-3.738617e-02,-7.942820e-01,1.754048e-02,-7.707811e-02
301,2.257442e+01,1.005744e-01,8.885987e-01,-5.539742e-01,2.913154e-01,-4.311939e-01,-1.501090e-01,2.153986e-01,-9.221428e-01,-1.021141e-01,-9.021457e-01,1.764715e-01,2.950184e-01
302,2.574545e+01,1.976402e-01,7.645521e-01,-4.388803e-01,3.707613e-01,-5.223563e-01,-8.710782e-02,2.650718e-01,-8.226849e-01,-6.999966e-02,-7.458699e-01,1.003845e-01,-4.551534e-02
303,2.051813e+01,3.522794e-02,-8.266840e-01,-5.032947e-01,-3.761055e-01,-1.436699e-01,-3.028028e-01,1.839291e-01,-8.753917e-01,-1.195687e-02,1.858425e-01,6.510942e-02,2.374172e-01
304,2.096530e+01,2.771480e-01,8.361100e-01,-6.353195e-01,4.503498e-01,-4.673569e-01,-1.120649e-01,1.331366e-01,-9.354175e-01,-1.375379e-01,-5.954945e-01,-2.667065e-02,3.302018e-01
305,1.730797e+01,1.560867e-01,9.072887e-01,-5.556215e-01,3.987516e-01,-5.773861e-01,-1.854632e-01,2.264270e-01,1.159118e-01,-1.015659e-01,-7.921679e-01,2.079165e-01,8.678473e-02
306,2.260102e+01,2.207849e-01,-1.692992e-01,-4.983114e-01,4.548518e-01,-4.025368e-01,-1.371721e-01,1.052601e-01,-9.673626e-01,-5.288488e-02,-7.139268e-01,1.414697e-01,2.699132e-01
307,1.879019e+01,9.264054e-02,9.628757e-01,-5.985015e-01,3.458612e-01,-5.036884e-01,-7.567680e-02,1.668468e-01,4.897330e-01,3.628026e-02,-8.276736e-01,3.960320e-02,3.851453e-01
308,3.214365e+01,1.294754e-01,-6.393159e-01,-5.262678e-01,5.101097e-01,-4.484124e-01,-1.051938e-01,2.876079e-01,-9.070483e-01,1.024246e-01,-8.684062e-01,1.079023e-01,3.091884e-01
309,3.150753e+01,4.807248e-02,8.626156e-01,-4.525343e-01,2.363595e-01,-5.314187e-01,-2.455546e-01,2.074074e-01,-4.787126e-01,-1.522105e-01,-7.659841e-01,1.763415e-01,1.660881e-01
310,2.074930e+01,1.996242e-01,9.292112e-01,-6.540843e-01,4.056900e-01,-4.765076e-01,-1.731496e-01,2.483159e-01,-9.991319e-01,-1.668737e-02,-6.630388e-01,8.571017e-02,4.459629e-01
311,3.180598e+01,7.343019e-02,7.884610e-01,-5.549262e-01,3.200339e-01,-5.802407e-01,-1.450131e-02,1.661202e-01,-8.455579e-01,-7.385093e-02,-8.137601e-01,-1.017282e-01,3.641699e-01
312,2.090609e+01,2.975051e-01,8.907197e-01,-4.896500e-01,4.584850e-01,-4.074536e-01,-7.196644e-02,9.508355e-01,-9.040487e-01,9.438381e-01,-7.298379e-01,2.197312e-01,2.116341e-01
313,3.263713e+01,1.577974e-01,9.689843e-01,3.813072e-01,3.721988e-01,-3.691266e-01,-1.274679e-01,1.081646e-01,-9.438475e-01,-1.095768e-01,-7.830054e-01,-5.947290e-03,-1.515527e-01
314,3.249903e+01,1.080993e-01,9.769515e-01,-4.223742e-01,3.514225e-01,-3.761434e-01,-1.228061e-01,9.568089e-02,-7.883754e-01,-1.290730e-01,-6.865485e-01,8.236406e-04,-9.517967e-02
315,9.300719e+00,1.374213e-01,9.970945e-01,-7.114205e-01,4.949286e-01,-2.674691e-01,-8.780434e-01,1.233940e-01,-8.705980e-01,-2.140803e-01,-7.502744e-01,5.507179e-02,-1.693144e-01
316,3.217688e+01,2.455349e-01,9.395495e-01,-4.711304e-01,2.775368e-01,-3.737571e-01,-4.836225e-02,8.299026e-02,-9.306695e-01,-5.446433e-02,-8.402983e-01,1.367016e-01,5.096427e-02
317,2.488095e+01,1.584469e-02,8.463390e-01,-5.279242e-01,1.845235e-01,-4.252783e-01,-1.471920e-01,1.506166e-01,-8.288099e-01,7.770666e-02,-9.144646e-01,2.109601e-02,-3.619178e-02
318,3.198348e+01,1.570965e-01,9.697451e-01,-6.189595e-01,4.202077e-01,-5.455305e-01,-9.144386e-02,1.889467e-01,-9.629619e-01,-2.633835e-03,-7.787058e-01,9.200389e-02,2.719338e-01
319,3.270239e+01,6.161340e-02,8.101616e-01,-4.340768e-01,4.449518e-01,-2.110805e-01,-1.379778e-02,5.603325e-02,-8.963807e-01,-9.644002e-02,-7.182887e-01,2.418832e-01,-1.506347e-01
320,2.232436e+01,-8.383499e-01,7.452271e-01,7.042448e-01,3.715028e-01,-1.803024e-01,-4.397743e-01,5.899605e-02,-8.935696e-01,-1.649727e-01,-6.986606e-01,2.415084e-01,-8.820197e-02
321,3.287412e+01,5.550828e-02,8.148156e-01,1.887472e-01,3.190625e-01,-2.887892e-01,-1.648151e-02,-1.486758e-02,-9.281539e-01,-8.119172e-02,-6.450966e-01,1.849691e-01,-1.470305e-01
322,2.105597e+01,4.488105e-02,7.033855e-01,1.426672e-02,3.158721e-01,-2.745323e-01,1.690627e-03,-6.434519e-02,-8.617904e-01,-9.636920e-02,-6.453446e-01,1.864948e-01,-2.008314e-01
323,2.173439e+01,9.925803e-02,8.023000e-01,4.793274e-01,2.355319e-01,-2.508775e-01,3.527695e-03,-1.207778e-02,-7.521609e-01,-5.679421e-02,-6.154254e-01,1.488795e-01,-2.064812e-01
324,2.412465e+01,3.259928e-02,9.995057e-01,4.416222e-01,2.839105e-01,-3.252225e-01,-1.843314e-02,1.678034e-02,-9.703038e-01,-1.204103e-01,-7.107914e-01,1.948393e-01,8.987196e-01
325,1.509545e+01,1.193453e-01,7.722541e-01,3.456161e-01,3.385236e-01,-3.565862e-01,-6.367056e-01,6.507329e-02,-4.015991e-01,-3.997914e-02,-6.720610e-01,1.227202e-01,-1.324593e-01
326,2.719091e+01,7.558287e-02,9.211139e-01,7.968114e-01,4.252003e-01,-2.355203e-01,-3.661106e-02,-7.313683e-01,-9.246134e-01,2.171840e-02,-5.897374e-01,1.701143e-01,-2.631931e-01
327,3.254284e+01,1.761491e-01,-8.663299e-01,-5.945038e-01,3.830294e-01,-3.488455e-01,-1.613988e-01,-5.077395e-02,-9.980533e-01,-8.561704e-02,-7.552879e-01,2.275950e-01,-2.102979e-01
328,3.102316e+01,2.251288e-01,9.511803e-01,3.395159e-01,4.378449e-01,-4.032380e-01,-1.103752e-01,1.061022e-02,-8.269215e-01,-1.854190e-01,3.485738e-01,5.442189e-02,-1.797420e-01
329,3.137089e+01,2.824240e-01,8.756374e-01,2.904721e-01,2.596197e-01,-4.905236e-01,-2.019580e-01,5.101047e-02,-8.953414e-01,-1.351803e-01,-7.217192e-01,9.665391e-02,-1.660301e-01
330,2.179608e+01,-4.117187e-01,8.076738e-01,6.107339e-01,3.616219e-01,-2.836390e-01,-5.160659e-02,1.053503e-01,-9.350051e-01,-1.965039e-02,-8.133757e-01,-1.883100e-02,-1.301858e-01
331,2.669155e+01,1.349425e-01,9.210356e-01,4.255227e-01,3.223840e-01,-4.429193e-01,-1.353052e-01,1.206025e-01,-8.563949e-01,-7.934274e-02,-8.670986e-01,1.625565e-01,-6.197342e-02
332,3.230558e+01,3.342664e-01,8.815437e-01,-5.231169e-01,3.943234e-01,-5.094738e-01,1.942320e-02,-9.097376e-02,-9.649212e-01,-1.491200e-01,-6.326279e-01,1.236037e-01,-1.189849e-01
333,3.195001e+01,6.571524e-02,-7.852457e-01,2.563135e-01,4.617792e-01,-2.100985e-01,-7.401018e-02,1.501724e-01,-8.975735e-01,-1.104186e-01,-7.649912e-01,2.176019e-01,3.169817e-01
334,3.251298e+01,1.046064e-02,9.651718e-01,-6.417912e-01,-2.425500e-02,-4.045944e-01,-1.039014e-01,6.870185e-02,-7.871523e-01,-3.019749e-02,-6.977230e-01,2.578078e-02,4.169670e-01
335,3.171375e+01,1.892208e-01,8.369411e-01,-6.793816e-01,-9.643251e-01,-3.002747e-01,-1.909803e-02,1.159038e-01,-9.247012e-01,-6.206960e-02,-7.919063e-01,2.560425e-01,-2.272021e-01
336,1.924971e+01,1.023825e-01,9.201466e-01,1.972831e-01,-2.021287e-01,-4.607058e-01,-1.706286e-01,-1.255562e-02,-8.670701e-01,2.420312e-02,2.599853e-01,8.419096e-02,1.373734e-01
337,3.203040e+01,2.381709e-01,7.538987e-01,1.365611e-01,4.097835e-01,-3.540238e-01,-5.803841e-02,1.933375e-01,-9.963223e-01,-2.112296e-01,-5.652766e-01,1.546060e-01,-3.364652e-01
338,2.157075e+01,1.483721e-01,8.740822e-01,2.019472e-01,2.843226e-01,-1.047004e-01,-2.141756e-01,1.508198e-01,-9.334441e-01,-1.014707e-01,-7.345156e-01,1.243776e-01,2.351298e-01
339,3.135128e+01,3.087751e-02,9.975124e-01,9.323700e-02,5.164071e-01,-2.055986e-01,-1.404067e-01,1.014300e-01,-8.248264e-01,-9.996989e-03,-8.397754e-01,2.026734e-01,-2.236798e-02
340,2.233017e+01,6.080496e-02,8.188735e-01,-7.518800e-01,3.560809e-01,-4.283003e-01,-1.017555e-01,2.158993e-01,-8.928502e-01,-1.575168e-01,-6.670173e-01,5.490420e-02,-1.491039e-01
341,2.193749e+01,1.761406e-01,9.419360e-01,-5.819618e-01,4.448895e-01,-5.069990e-01,2.516004e-02,2.656324e-01,-9.646287e-01,-7.014232e-02,-7.936026e-01,-5.255680e-02,3.155835e-01
342,2.543806e+01,1.071091e-01,9.127698e-01,-9.080262e-01,4.898221e-01,-4.692879e-01,-6.964689e-02,1.545530e-01,-9.231642e-01,-1.194708e-01,-7.444102e-01,1.771909e-01,3.450118e-01
343,1.960953e+01,2.131411e-01,8.584373e-01,-4.899266e-01,4.013938e-01,-5.453110e-01,-1.749296e-02,1.976184e-01,-8.541938e-01,-3.882828e-02,8.312971e-01,2.548953e-01,3.935320e-01
344,2.364620e+01,1.322631e-01,9.576751e-01,-5.502683e-01,3.279145e-01,-3.751013e-01,-1.533062e-01,-1.150572e-01,-9.674425e-01,4.528585e-02,-8.669096e-01,2.122389e-02,2.730240e-01
345,3.266305e+01,2.868128e-01,7.805156e-01,-4.423121e-01,4.346767e-01,-4.354054e-01,-1.951196e-01,3.018022e-02,-8.929628e-01,9.075703e-01,-8.214807e-01,9.753493e-02,3.562770e-01
346,3.136094e+01,3.220131e-01,7.621417e-01,-4.092127e-01,4.448967e-01,-4.361177e-01,-2.202766e-01,4.787923e-03,-8.394564e-01,9.621095e-01,-9.022691e-01,8.720192e-02,3.750884e-01
347,3.155627e+01,3.080017e-01,7.960626e-01,-4.354658e-01,3.855644e-01,-4.018034e-01,-1.869303e-01,7.868559e-02,-7.937525e-01,9.911426e-01,-8.307203e-01,1.283950e-01,7.520793e-02
348,2.354633e+01,2.360867e-01,8.104372e-01,-5.147976e-01,4.239774e-01,-2.958622e-01,-1.859051e-01,-1.919246e-01,2.579933e-01,9.664857e-01,-9.423178e-01,-1.913801e-02,2.013017e-01
349,9.984810e+00,2.779398e-01,8.448007e-01,3.656700e-01,4.857224e-01,-4.741410e-01,-5.263612e-01,3.759084e-02,-1.937523e-01,9.026344e-01,-8.140824e-01,6.030336e-02,4.423528e-01
350,3.192845e+01,3.599534e-01,7.260717e-01,-6.076561e-01,3.577224e-01,-3.417779e-01,-1.264780e-01,2.716364e-02,-8.727669e-01,9.491802e-01,-8.756486e-01,1.080031e-01,-3.045492e-01
351,3.210878e+01,2.444373e-01,7.840249e-01,-4.530424e-01,3.057583e-01,-4.261139e-01,-2.343867e-01,-2.517840e-02,-8.962471e-01,9.993434e-01,-5.154598e-01,1.741111e-01,3.041017e-01
352,3.184457e+01,1.826116e-01,6.979483e-01,-5.516637e-01,4.049598e-01,-3.826088e-01,-1.636529e-01,-4.348652e-02,-8.135435e-01,9.136672e-01,-7.052069e-01,3.860416e-02,4.070611e-01
353,3.147437e+01,2.786035e-01,6.474560e-01,-5.702265e-01,4.576712e-01,-4.786508e-01,-1.026924e-01,-3.545626e-01,-7.374082e-01,6.830916e-03,-7.868718e-01,1.336902e-01,1.008167e-02
354,2.253940e+01,1.463741e-01,8.800563e-01,-4.962556e-01,3.630011e-01,-5.473577e-01,-2.817635e-01,7.424083e-02,-9.151338e-01,-1.822177e-01,-6.510204e-01,8.883461e-02,2.377319e-01
355,2.622646e+01,8.303182e-02,8.476176e-01,-6.303674e-01,5.200777e-01,-4.462761e-01,-1.434267e-01,2.374362e-01,-8.773865e-01,-4.040792e-02,-7.599871e-01,-1.781809e-03,3.590066e-01
356,3.221429e+01,2.117647e-01,8.928901e-01,-5.271750e-01,2.584987e-01,-5.137721e-01,-2.046657e-01,1.089016e-01,-9.335144e-01,-1.294198e-01,-8.478618e-01,2.074519e-01,2.814073e-01
357,3.153701e+01,1.616464e-01,7.636218e-01,-4.354852e-01,4.265144e-01,-4.057281e-01,-7.948729e-02,2.941917e-01,-8.493314e-01,-8.098522e-02,-7.220038e-01,6.669215e-02,3.397317e-01
358,2.274280e+01,1.149082e-01,8.215039e-01,-5.855782e-01,4.757518e-01,-4.824289e-01,-1.200716e-01,1.348577e-01,-9.996883e-01,8.520810e-01,-8.132458e-01,1.669650e-01,-9.318429e-02
359,2.095636e+01,2.630067e-01,9.045563e-01,-4.728080e-01,3.206194e-01,-5.774317e-01,3.788523e-01,8.573372e-01,-9.047921e-01,-6.044236e-02,-7.567070e-01,1.425732e-01,3.948963e-01
360,2.647653e+01,7.690188e-02,7.216185e-01,5.615200e-01,3.721193e-01,-3.352340e-01,-1.709249e-01,2.396591e-01,-9.506451e-01,-1.054635e-01,-6.943976e-01,-6.713631e-01,2.554359e-01
361,2.132654e+01,-5.741405e-01,9.279727e-01,-5.271751e-01,4.082885e-01,-4.497604e-01,-5.256092e-02,1.857465e-01,-7.679949e-01,-3.578817e-03,-7.879073e-01,1.062765e-01,3.182146e-01
362,3.252811e+01,1.550700e-01,8.416091e-01,-6.669207e-01,4.501410e-01,-5.177253e-01,-9.422756e-02,4.328694e-02,-8.777143e-01,-1.510815e-01,-6.039453e-01,1.824831e-02,1.758623e-01
363,2.249262e+01,3.282015e-01,-9.647455e-01,-4.149529e-01,3.418326e-01,-3.784366e-01,-1.323288e-01,3.217270e-01,-8.188595e-01,-3.641007e-02,-8.893381e-01,1.952487e-01,4.418453e-01
364,1.253951e+01,1.969423e-01,8.810977e-01,9.071343e-01,2.960454e-01,1.538112e-01,-2.171766e-01,1.518806e-01,-9.306666e-01,-2.306565e-01,-8.229934e-01,-2.420074e-02,3.606457e-01
365,1.993556e+01,1.053883e-01,7.983174e-01,-6.192712e-01,4.008147e-01,5.622352e-03,-5.878641e-02,2.258578e-01,-9.609407e-01,5.400622e-02,-6.635516e-01,8.100883e-02,7.489807e-01
366,3.261369e+01,3.972683e-01,9.613963e-01,-4.922244e-01,4.869251e-01,-4.203733e-01,-1.753784e-01,2.769011e-01,-9.003264e-01,-9.411767e-02,-7.336855e-01,2.319455e-01,3.006291e-01
367,2.771147e+01,2.501564e-01,9.642986e-01,-4.644690e-01,5.125799e-01,-2.419241e-01,-2.602331e-01,2.660977e-01,-8.707452e-01,-1.916298e-01,-7.869191e-01,2.269241e-01,2.713797e-01
368,2.484234e+01,4.293237e-01,9.576174e-01,-5.593078e-01,1.033203e-01,-3.118877e-01,-1.626487e-01,2.736862e-01,-8.245764e-01,-1.226762e-01,9.452993e-02,1.615693e-01,8.269386e-01
369,1.338283e+01,3.449281e-01,8.916293e-01,1.712659e-01,5.287935e-01,-4.054029e-01,-1.871794e-01,3.394194e-01,-9.080968e-01,-1.037523e-01,-8.448766e-01,2.184027e-01,1.279512e-01
370,3.243980e+01,4.482541e-01,8.550965e-01,-3.946765e-01,4.776579e-01,2.418424e-01,-2.429551e-01,7.807974e-02,-9.652837e-01,-1.617598e-01,-7.215161e-01,2.583626e-01,2.040255e-01
371,3.156656e+01,1.989866e-01,-8.921809e-01,-4.968403e-01,2.122007e-01,-4.223146e-01,-3.045338e-01,1.207774e-01,-8.504311e-01,-7.888505e-02,-7.736951e-01,-4.306136e-02,2.418886e-01
372,2.007813e+01,3.901481e-01,9.297023e-01,-5.812577e-01,4.817796e-01,-3.506439e-01,-3.755990e-01,2.997065e-01,-9.331222e-01,-1.622842e-02,-6.818277e-01,4.289754e-02,2.947196e-01
373,2.200688e+01,2.750548e-01,7.497405e-01,-7.055480e-01,4.350269e-01,-1.677423e-01,-1.241734e-01,1.751069e-01,-8.911815e-01,-1.354875e-01,-9.308667e-01,-1.161111e-01,3.075930e-01
374,3.089868e+01,4.071915e-01,9.641645e-01,-4.432038e-01,3.669593e-01,-5.244709e-01,-1.974460e-01,2.262482e-01,-9.721152e-01,-7.604380e-02,-7.409352e-01,1.958521e-01,-1.504855e-01
375,2.065341e+01,6.543682e-03,9.959422e-01,6.613203e-02,3.260323e-01,-5.912222e-01,8.915576e-01,7.767648e-03,-9.311769e-01,-9.843935e-02,-6.335595e-01,2.459170e-01,3.935590e-01
376,3.256325e+01,3.108246e-01,8.105788e-01,-4.976278e-01,5.354235e-01,-4.822405e-01,-1.505832e-01,1.958411e-01,-9.954745e-01,-4.575828e-02,-8.656087e-01,1.562174e-01,-2.482156e-01
377,2.224174e+01,3.522718e-01,7.849675e-01,-5.198996e-01,5.343012e-01,-4.393521e-01,-1.474398e-01,1.967248e-01,-9.918571e-01,2.889677e-03,4.585563e-01,1.544666e-01,-2.879322e-01
378,3.141153e+01,3.024471e-01,8.180226e-01,-5.518116e-01,2.778401e-01,-4.819053e-01,-1.797399e-01,2.515572e-01,-9.682519e-01,7.924413e-02,-8.876698e-01,9.902324e-02,-3.962596e-01
379,2.548734e+01,2.968301e-01,8.572251e-01,-6.030655e-02,5.361320e-01,-3.728391e-01,-1.040491e-01,1.580304e-01,-9.968716e-01,-4.219583e-02,-9.620304e-01,1.878802e-01,-2.030695e-01
380,2.519702e+01,2.393318e-01,7.429136e-01,2.402934e-01,4.621863e-01,-2.864033e-01,-2.123163e-01,1.192025e-01,9.486386e-01,-6.474744e-02,-8.567445e-01,1.312927e-01,-2.515947e-01
381,2.605491e+01,3.834272e-01,8.200551e-01,-6.124199e-01,3.844617e-01,-5.491095e-01,-1.545966e-01,1.949492e-01,-1.148879e-01,1.402712e-01,-8.153572e-01,2.703419e-01,-2.452935e-01
